STUDIENR,UDDANNELSE,KURSKODE,KURSTXT,BEDOMMELSE,SKALA,ECTS,UDPROVNING,CENSUR,BEDOMMELSESDATO
STNR004248,"Softwareteknologi, ingeniør bach.",2180,02180 Introduktion til kunstig intelligens,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-07-01
STNR004248,"Softwareteknologi, ingeniør bach.",2233,02233 Netværkssikkerhed,10,7-trinsskala,5.0,Skriftlig,intern censur,2021-06-17
STNR004248,"Softwareteknologi, ingeniør bach.",2239,02239 Datasikkerhed,7,7-trinsskala,7.5,Skriftlig,intern censur,2021-01-25
STNR004248,"Softwareteknologi, ingeniør bach.",2247,02247 Oversætterkonstruktion,4,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2021-05-31
STNR004248,"Softwareteknologi, ingeniør bach.",2402,02402 Introduktion til statistik,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-05-29
STNR004248,"Softwareteknologi, ingeniør bach.",2450,02450 Introduktion til machine learning og data mining,4,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-01-08
STNR004248,"Softwareteknologi, ingeniør bach.",10020,10020 Fysik 1,10,7-trinsskala,10.0,Skriftlig,intern censur,2020-06-17
STNR004248,"Softwareteknologi, ingeniør bach.",26026,26026 Grundlæggende kemi,0,7-trinsskala,5.0,Skriftlig,intern censur,2020-09-03
STNR004248,"Softwareteknologi, ingeniør bach.",26028,26028 Grundlæggende kemi på engelsk,10,7-trinsskala,5.0,Skriftlig,intern censur,2021-01-05
STNR004248,"Softwareteknologi, ingeniør bach.",42611,42611 Ingeniørfagets videnskabsteori (august),BE,7-trinsskala,5.0,Afløsningsopgave,intern censur,2021-02-02
STNR004248,"Softwareteknologi, ingeniør bach.",B01-15,Institut for Matematik og Computer Science,12,7-trinsskala,15.0,Projekt,ekstern censur,2021-07-08
STNR004249,"Softwareteknologi, ingeniør bach.",1005,01005 Matematik 1,7,7-trinsskala,20.0,Skriftlig,ekstern censur,2019-06-20
STNR004249,"Softwareteknologi, ingeniør bach.",1017,01017 Diskret matematik,4,7-trinsskala,5.0,Skriftlig,intern censur,2019-01-18
STNR004249,"Softwareteknologi, ingeniør bach.",2101,02101 Indledende programmering,4,7-trinsskala,5.0,Mundtlig,intern censur,2018-12-28
STNR004249,"Softwareteknologi, ingeniør bach.",2105,02105 Algoritmer og datastrukturer 1,4,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-08-15
STNR004249,"Softwareteknologi, ingeniør bach.",2105,02105 Algoritmer og datastrukturer 1,0,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-06-24
STNR004249,"Softwareteknologi, ingeniør bach.",2110,02110 Algoritmer og datastrukturer 2,0,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-12-18
STNR004249,"Softwareteknologi, ingeniør bach.",2110,02110 Algoritmer og datastrukturer 2,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2021-05-21
STNR004249,"Softwareteknologi, ingeniør bach.",2121,02121 Introduktion til softwareteknologi,10,7-trinsskala,10.0,Skriftlig,intern censur,2019-01-25
STNR004249,"Softwareteknologi, ingeniør bach.",2122,02122 Fagprojekt - Bachelor i Softwareteknologi,10,7-trinsskala,10.0,Skriftlig,intern censur,2020-07-07
STNR004249,"Softwareteknologi, ingeniør bach.",2128,02128 Softwareprojekt,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2019-06-27
STNR004249,"Softwareteknologi, ingeniør bach.",2132,02132 Computersystemer,7,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-02-18
STNR004249,"Softwareteknologi, ingeniør bach.",2141,02141 Datalogisk modellering,2,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-06-19
STNR004249,"Softwareteknologi, ingeniør bach.",2148,02148 Introduktion til koordinering af fordelte applikationer,10,7-trinsskala,5.0,Skriftlig,intern censur,2021-02-21
STNR004249,"Softwareteknologi, ingeniør bach.",2156,02156 Logiske systemer og logikprogrammering,12,7-trinsskala,5.0,Skriftlig,intern censur,2021-01-22
STNR004249,"Softwareteknologi, ingeniør bach.",2157,02157 Funktionsprogrammering,4,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-06-19
STNR004249,"Softwareteknologi, ingeniør bach.",2157,02157 Funktionsprogrammering,0,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-02-03
STNR004249,"Softwareteknologi, ingeniør bach.",2159,02159 Operativsystemer,4,7-trinsskala,5.0,Skriftlig,intern censur,2021-01-14
STNR004249,"Softwareteknologi, ingeniør bach.",2161,02161 Software Engineering 1,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-07-02
STNR004249,"Softwareteknologi, ingeniør bach.",2180,02180 Introduktion til kunstig intelligens,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-07-01
STNR004249,"Softwareteknologi, ingeniør bach.",2285,02285 Kunstig intelligens og multiagent-systemer,10,7-trinsskala,7.5,Skriftlig,intern censur,2021-06-30
STNR004249,"Softwareteknologi, ingeniør bach.",2402,02402 Introduktion til statistik,2,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-05-29
STNR004249,"Softwareteknologi, ingeniør bach.",2805,02805 Sociale grafer og interaktioner,7,7-trinsskala,10.0,Skriftlig,intern censur,2021-01-06
STNR004249,"Softwareteknologi, ingeniør bach.",10020,10020 Fysik 1,2,7-trinsskala,10.0,Skriftlig,intern censur,2020-06-17
STNR004249,"Softwareteknologi, ingeniør bach.",26028,26028 Grundlæggende kemi på engelsk,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-12-16
STNR004249,"Softwareteknologi, ingeniør bach.",42429,42429 Projektledelse,7,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2020-09-16
STNR004249,"Softwareteknologi, ingeniør bach.",42611,42611 Ingeniørfagets videnskabsteori (august),2,7-trinsskala,5.0,Skriftlig,intern censur,2020-02-27
STNR004249,"Softwareteknologi, ingeniør bach.",B01-17,Institut for Matematik og Computer Science,12,7-trinsskala,17.5,Projekt,ekstern censur,2021-07-02
STNR004250,"Softwareteknologi, ingeniør bach.",2110,02110 Algoritmer og datastrukturer 2,2,7-trinsskala,5.0,Skriftlig,ekstern censur,2017-12-20
STNR004250,"Softwareteknologi, ingeniør bach.",2122,02122 Fagprojekt - Bachelor i Softwareteknologi,12,7-trinsskala,10.0,Skriftlig,intern censur,2018-06-21
STNR004250,"Softwareteknologi, ingeniør bach.",2132,02132 Computersystemer,10,7-trinsskala,10.0,Skriftlig,ekstern censur,2018-02-07
STNR004250,"Softwareteknologi, ingeniør bach.",2141,02141 Datalogisk modellering,4,7-trinsskala,10.0,Skriftlig,ekstern censur,2018-06-19
STNR004250,"Softwareteknologi, ingeniør bach.",2148,02148 Introduktion til koordinering af fordelte applikationer,12,7-trinsskala,5.0,Skriftlig,intern censur,2018-02-08
STNR004250,"Softwareteknologi, ingeniør bach.",2156,02156 Logiske systemer og logikprogrammering,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-06
STNR004250,"Softwareteknologi, ingeniør bach.",2156,02156 Logiske systemer og logikprogrammering,0,7-trinsskala,5.0,Skriftlig,intern censur,2019-01-24
STNR004250,"Softwareteknologi, ingeniør bach.",2157,02157 Funktionsprogrammering,4,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-02-05
STNR004250,"Softwareteknologi, ingeniør bach.",2158,02158 Parallelprogrammering,0,7-trinsskala,5.0,Skriftlig,intern censur,2019-02-11
STNR004250,"Softwareteknologi, ingeniør bach.",2158,02158 Parallelprogrammering,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-05-16
STNR004250,"Softwareteknologi, ingeniør bach.",2162,02162 Software Engineering 2,12,7-trinsskala,10.0,Skriftlig,intern censur,2019-02-01
STNR004250,"Softwareteknologi, ingeniør bach.",2170,02170 Databasesystemer,4,7-trinsskala,5.0,Skriftlig,intern censur,2018-06-08
STNR004250,"Softwareteknologi, ingeniør bach.",2180,02180 Introduktion til kunstig intelligens,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-07-09
STNR004250,"Informationsteknologi, cand.polyt.",2221,02221 Grundlæggende distribuerede systemer,7,7-trinsskala,5.0,Skriftlig,intern censur,2021-08-13
STNR004250,"Informationsteknologi, cand.polyt.",2221,02221 Grundlæggende distribuerede systemer,0,7-trinsskala,5.0,Skriftlig,intern censur,2021-05-31
STNR004250,"Informationsteknologi, cand.polyt.",2229,02229 Systemoptimering,12,7-trinsskala,7.5,Afløsningsopgave,intern censur,2021-01-08
STNR004250,"Informationsteknologi, cand.polyt.",2247,02247 Oversætterkonstruktion,12,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2020-05-19
STNR004250,"Informationsteknologi, cand.polyt.",2249,02249 Beregningsmæssigt hårde problemer,10,7-trinsskala,7.5,Skriftlig,ekstern censur,2020-01-15
STNR004250,"Informationsteknologi, cand.polyt.",2263,02263 Formelle aspekter af software engineering,12,7-trinsskala,5.0,Skriftlig,intern censur,2020-01-15
STNR004250,"Informationsteknologi, cand.polyt.",2267,02267 Softwareudvikling af webtjenester,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-02-14
STNR004250,"Informationsteknologi, cand.polyt.",2285,02285 Kunstig intelligens og multiagent-systemer,12,7-trinsskala,7.5,Skriftlig,intern censur,2020-07-05
STNR004250,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-18
STNR004250,"Informationsteknologi, cand.polyt.",2393,02393 Programmering i C++,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2020-12-21
STNR004250,"Softwareteknologi, ingeniør bach.",2450,02450 Introduktion til machine learning og data mining,4,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-06-12
STNR004250,"Informationsteknologi, cand.polyt.",2502,02502 Billedanalyse,7,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-12-21
STNR004250,"Softwareteknologi, ingeniør bach.",2633,02633 Introduktion til programmering og databehandling,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-03-06
STNR004250,"Informationsteknologi, cand.polyt.",2823,02823 Computerspilprototyper,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-12-29
STNR004250,"Softwareteknologi, ingeniør bach.",10020,10020 Fysik 1,4,7-trinsskala,10.0,Skriftlig,intern censur,2018-06-22
STNR004250,"Softwareteknologi, ingeniør bach.",26028,26028 Grundlæggende kemi på engelsk,4,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-07
STNR004250,"Softwareteknologi, ingeniør bach.",26028,26028 Grundlæggende kemi på engelsk,0,7-trinsskala,5.0,Skriftlig,intern censur,2018-12-19
STNR004250,"Informationsteknologi, cand.polyt.",38799,38799 Patentkursus,BE,bestået/ikke bestået,3.0,Afløsningsopgave,intern censur,2021-03-04
STNR004250,"Informationsteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",4,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-01-11
STNR004250,"Softwareteknologi, ingeniør bach.",42611,42611 Ingeniørfagets videnskabsteori (august),12,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-09-20
STNR004250,"Softwareteknologi, ingeniør bach.",B01-15,Institut for Matematik og Computer Science,7,7-trinsskala,15.0,Projekt,ekstern censur,2019-06-21
STNR004250,"Informationsteknologi, cand.polyt.",S01-10-1,Specialkursus ved Institut for Matematik og Computer Science,BE,7-trinsskala,10.0,Projekt,intern censur,2021-08-19
STNR004251,"Softwareteknologi, ingeniør bach.",1005,01005 Matematik 1,7,7-trinsskala,20.0,Skriftlig,ekstern censur,2017-09-05
STNR004251,"Softwareteknologi, ingeniør bach.",2110,02110 Algoritmer og datastrukturer 2,2,7-trinsskala,5.0,Skriftlig,ekstern censur,2017-12-20
STNR004251,"Softwareteknologi, ingeniør bach.",2122,02122 Fagprojekt - Bachelor i Softwareteknologi,12,7-trinsskala,10.0,Skriftlig,intern censur,2018-06-21
STNR004251,"Softwareteknologi, ingeniør bach.",2132,02132 Computersystemer,12,7-trinsskala,10.0,Skriftlig,ekstern censur,2018-02-07
STNR004251,"Softwareteknologi, ingeniør bach.",2141,02141 Datalogisk modellering,2,7-trinsskala,10.0,Skriftlig,ekstern censur,2018-06-19
STNR004251,"Softwareteknologi, ingeniør bach.",2148,02148 Introduktion til koordinering af fordelte applikationer,10,7-trinsskala,5.0,Skriftlig,intern censur,2018-02-08
STNR004251,"Softwareteknologi, ingeniør bach.",2156,02156 Logiske systemer og logikprogrammering,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-01-24
STNR004251,"Softwareteknologi, ingeniør bach.",2157,02157 Funktionsprogrammering,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-06-20
STNR004251,"Softwareteknologi, ingeniør bach.",2157,02157 Funktionsprogrammering,0,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-02-05
STNR004251,"Softwareteknologi, ingeniør bach.",2158,02158 Parallelprogrammering,4,7-trinsskala,5.0,Skriftlig,intern censur,2019-02-11
STNR004251,"Softwareteknologi, ingeniør bach.",2162,02162 Software Engineering 2,10,7-trinsskala,10.0,Skriftlig,intern censur,2019-02-01
STNR004251,"Softwareteknologi, ingeniør bach.",2170,02170 Databasesystemer,10,7-trinsskala,5.0,Skriftlig,intern censur,2018-06-08
STNR004251,"Softwareteknologi, ingeniør bach.",2180,02180 Introduktion til kunstig intelligens,4,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-07-09
STNR004251,"Informationsteknologi, cand.polyt.",2193,02193 Etisk hacking,7,7-trinsskala,5.0,Afløsningsopgave,intern censur,2021-07-14
STNR004251,"Informationsteknologi, cand.polyt.",2221,02221 Grundlæggende distribuerede systemer,7,7-trinsskala,5.0,Skriftlig,intern censur,2021-05-31
STNR004251,"Informationsteknologi, cand.polyt.",2229,02229 Systemoptimering,12,7-trinsskala,7.5,Afløsningsopgave,intern censur,2021-01-08
STNR004251,"Informationsteknologi, cand.polyt.",2233,02233 Netværkssikkerhed,7,7-trinsskala,5.0,Skriftlig,intern censur,2021-06-17
STNR004251,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,7,7-trinsskala,7.5,Skriftlig,intern censur,2021-01-25
STNR004251,"Informationsteknologi, cand.polyt.",2247,02247 Oversætterkonstruktion,10,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2020-05-19
STNR004251,"Informationsteknologi, cand.polyt.",2249,02249 Beregningsmæssigt hårde problemer,0,7-trinsskala,7.5,Skriftlig,ekstern censur,2020-01-15
STNR004251,"Informationsteknologi, cand.polyt.",2249,02249 Beregningsmæssigt hårde problemer,7,7-trinsskala,7.5,Skriftlig,ekstern censur,2020-05-20
STNR004251,"Informationsteknologi, cand.polyt.",2263,02263 Formelle aspekter af software engineering,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-01-15
STNR004251,"Informationsteknologi, cand.polyt.",2266,02266 User experience engineering,10,7-trinsskala,5.0,Skriftlig,intern censur,2021-03-05
STNR004251,"Informationsteknologi, cand.polyt.",2267,02267 Softwareudvikling af webtjenester,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-02-14
STNR004251,"Informationsteknologi, cand.polyt.",2285,02285 Kunstig intelligens og multiagent-systemer,10,7-trinsskala,7.5,Skriftlig,intern censur,2020-07-05
STNR004251,"Informationsteknologi, cand.polyt.",2289,02289 Algoritmiske teknikker for moderne datamodeller,0,7-trinsskala,5.0,Mundtlig,ekstern censur,2021-05-27
STNR004251,"Informationsteknologi, cand.polyt.",2289,02289 Algoritmiske teknikker for moderne datamodeller,0,7-trinsskala,5.0,Mundtlig,ekstern censur,2020-12-09
STNR004251,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-18
STNR004251,"Softwareteknologi, ingeniør bach.",2450,02450 Introduktion til machine learning og data mining,4,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-06-12
STNR004251,"Informationsteknologi, cand.polyt.",2502,02502 Billedanalyse,7,7-trinsskala,5.0,Afløsningsopgave,intern censur,2021-05-31
STNR004251,"Softwareteknologi, ingeniør bach.",2633,02633 Introduktion til programmering og databehandling,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-03-06
STNR004251,"Softwareteknologi, ingeniør bach.",10020,10020 Fysik 1,2,7-trinsskala,10.0,Skriftlig,intern censur,2018-06-22
STNR004251,"Softwareteknologi, ingeniør bach.",26028,26028 Grundlæggende kemi på engelsk,2,7-trinsskala,5.0,Skriftlig,intern censur,2018-12-19
STNR004251,"Informationsteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",10,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-01-11
STNR004251,"Softwareteknologi, ingeniør bach.",42611,42611 Ingeniørfagets videnskabsteori (august),10,7-trinsskala,5.0,Afløsningsopgave,intern censur,2018-09-10
STNR004251,"Softwareteknologi, ingeniør bach.",B01-15,Institut for Matematik og Computer Science,7,7-trinsskala,15.0,Projekt,ekstern censur,2019-07-09
STNR004252,"Medicin og teknologi, ing.bach.",1005,01005 Matematik 1,IB,7-trinsskala,20.0,Skriftlig,ekstern censur,2018-06-22
STNR004252,"Medicin og teknologi, ing.bach.",1005,01005 Matematik 1,IB,7-trinsskala,20.0,Skriftlig,ekstern censur,2018-09-14
STNR004252,"Medicin og teknologi, ing.bach.",10020,10020 Fysik 1,0,7-trinsskala,10.0,Skriftlig,intern censur,2018-06-22
STNR004252,"Medicin og teknologi, ing.bach.",10020,10020 Fysik 1,2,7-trinsskala,10.0,Skriftlig,intern censur,2018-09-03
STNR004252,"Medicin og teknologi, ing.bach.",31501,31501 Medicoteknik 1,7,7-trinsskala,5.0,Afløsningsopgave,intern censur,2018-01-12
STNR004252,"Medicin og teknologi, ing.bach.",31502,31502 Medicoteknik 2,10,7-trinsskala,5.0,Afløsningsopgave,intern censur,2018-05-29
STNR004252,"Medicin og teknologi, ing.bach.",KU002-2,KU002 Humanbiologi,7,7-trinsskala,10.0,Skriftlig,intern censur,2018-01-19
STNR004252,"Medicin og teknologi, ing.bach.",KU003,KU003 Sygdomslære for ikke-klinikere,4,7-trinsskala,10.0,Skriftlig,ekstern censur,2018-07-07
STNR004252,"Medicin og teknologi, ing.bach.",KU011,KU011 Celle- og Vævsbiologi,2,7-trinsskala,10.0,Skriftlig,ekstern censur,2019-01-31
STNR004253,"Medicin og teknologi, ing.bach.",1005,01005 Matematik 1,IB,7-trinsskala,20.0,Skriftlig,ekstern censur,2018-06-22
STNR004253,"Medicin og teknologi, ing.bach.",10020,10020 Fysik 1,EM,7-trinsskala,10.0,Skriftlig,intern censur,2018-06-22
STNR004253,"Medicin og teknologi, ing.bach.",31501,31501 Medicoteknik 1,IG,7-trinsskala,5.0,Afløsningsopgave,intern censur,2018-01-12
STNR004253,"Medicin og teknologi, ing.bach.",31502,31502 Medicoteknik 2,IG,7-trinsskala,5.0,Afløsningsopgave,intern censur,2018-05-29
STNR004253,"Medicin og teknologi, ing.bach.",KU002-2,KU002 Humanbiologi,-3,7-trinsskala,10.0,Skriftlig,intern censur,2018-01-19
STNR004253,"Medicin og teknologi, ing.bach.",KU003,KU003 Sygdomslære for ikke-klinikere,EM,7-trinsskala,10.0,Skriftlig,ekstern censur,2018-06-27
STNR004254,"Medicin og teknologi, ing.bach.",1005,01005 Matematik 1,10,7-trinsskala,20.0,Skriftlig,ekstern censur,2018-06-22
STNR004254,"Medicin og teknologi, ing.bach.",10020,10020 Fysik 1,7,7-trinsskala,10.0,Skriftlig,intern censur,2018-06-22
STNR004254,"Medicin og teknologi, ing.bach.",31501,31501 Medicoteknik 1,12,7-trinsskala,5.0,Afløsningsopgave,intern censur,2018-01-12
STNR004254,"Medicin og teknologi, ing.bach.",31502,31502 Medicoteknik 2,10,7-trinsskala,5.0,Afløsningsopgave,intern censur,2018-05-29
STNR004254,"Medicin og teknologi, ing.bach.",KU002-2,KU002 Humanbiologi,12,7-trinsskala,10.0,Skriftlig,intern censur,2018-01-19
STNR004254,"Medicin og teknologi, ing.bach.",KU003,KU003 Sygdomslære for ikke-klinikere,12,7-trinsskala,10.0,Skriftlig,ekstern censur,2018-07-07
STNR004259,"Produktion og konstruktion, ingeniør bach.",1005,01005 Matematik 1,IB,7-trinsskala,20.0,Skriftlig,ekstern censur,2021-06-22
STNR004259,"Produktion og konstruktion, ingeniør bach.",10022,10022 Fysik 1,EM,7-trinsskala,10.0,Skriftlig,intern censur,2021-06-25
STNR004259,"Produktion og konstruktion, ingeniør bach.",41000,41000 Ingeniørarbejde,0,7-trinsskala,10.0,Skriftlig,intern censur,2021-02-04
STNR004260,"Data science og datamangament, ing.bach.",1005,01005 Matematik 1,-3,7-trinsskala,20.0,Skriftlig,ekstern censur,2019-06-20
STNR004260,"Data science og datamangament, ing.bach.",1017,01017 Diskret matematik,0,7-trinsskala,5.0,Skriftlig,intern censur,2019-01-18
STNR004260,"Data science og datamangament, ing.bach.",2403,02403 Introduktion til matematisk statistik,EM,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-07-12
